P_H,t_ads,alpha,v_0,beta,P_L,t_depres,t_pres,Obj1,Obj2,Pu,Rec
758429.0,443,0.0722329,0.577962,0.495867,123504,15,32,0.00742427,0.00184423,0.9138357962956773,0.9570555009343455
793032.0,383,0.247415,0.311324,0.703981,47030,14,22,0.00259123,0.00706733,0.9490958744304551,0.9159325865748208
801186.0,193,0.357296,0.36388,0.855795,135004,31,30,0.0043721,0.0047897,0.9338781427968028,0.930792341464257
498695.0,111,0.795635,0.778506,0.940684,35946,34,23,0.00349881,0.00551155,0.940849260359654,0.9257601858838534
518856.0,406,0.28865,0.548665,0.930827,153562,33,27,0.0089598,0.000827547,0.90534377991912,0.9712328833561652
497401.0,406,0.28865,0.548665,0.930827,109493,33,27,0.00847836,0.000875055,0.9079219895957781,0.9704186714294304
518856.0,406,0.28865,0.548665,0.930827,153562,35,31,0.00895913,0.000827663,0.905347319108226,0.9712308672358724
518856.0,406,0.28865,0.548665,0.930827,153562,33,27,0.0089598,0.000827547,0.90534377991912,0.9712328833561652
741198.0,332,0.286549,0.494916,0.840051,29630,45,11,0.0050302,0.00335293,0.9290760971181083,0.942095509673256
806605.0,193,0.344822,0.36388,0.855795,164223,31,30,0.00500559,0.00443692,0.9292498056539772,0.9333897905723154
662400.0,185,0.237843,0.74931,0.735476,86301,28,29,0.00430255,0.00530755,0.9344061740710301,0.9271470659478975
995947.0,500,0.535353,0.31896,0.99,36554,19,37,0.00897166,0.000328999,0.9052811528786378,0.9818616704186962
316202.0,421,0.35546,0.513518,0.917842,107855,25,32,0.00785321,0.00150829,0.9113816610401662,0.9611632905616349
758429.0,443,0.01,0.577962,0.349082,123504,15,28,0.00930247,0.000269359,0.9035506868868419,0.9835878398740446
634888.0,383,0.247415,0.251945,0.686331,99647,23,22,0.00215785,0.00850179,0.953547335921392,0.9077948483001085
